test_name, test_tag, generator, container, capacity, duration, threads, throughput, thread_throughput, hit_rate, pull_threshold, purge_threshold
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.07, 32, 1.88826e+06, 59008.3, 0.573472, 0.1, 0.1
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.0815, 32, 1.90803e+06, 59626, 0.594003, 0.4, 0.1
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.195, 32, 1.85387e+06, 57933.5, 0.606937, 0.7, 0.1
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.0926, 32, 1.63711e+06, 51159.6, 0.613902, 0.9, 0.1
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.2507, 32, 1.85709e+06, 58033.9, 0.573159, 0.001, 0.4
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.0999, 32, 1.90402e+06, 59500.6, 0.573286, 0.01, 0.4
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.3355, 32, 1.89156e+06, 59111.2, 0.574895, 0.1, 0.4
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.3061, 32, 1.95062e+06, 60957, 0.594316, 0.4, 0.4
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.0313, 32, 2.01041e+06, 62825.3, 0.607321, 0.7, 0.4
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.0599, 32, 1.92407e+06, 60127.1, 0.614662, 0.9, 0.4
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.2059, 32, 1.92096e+06, 60030, 0.575558, 0.001, 0.7
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.2502, 32, 1.91135e+06, 59729.8, 0.575561, 0.01, 0.7
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.0389, 32, 1.97507e+06, 61721.1, 0.575798, 0.1, 0.7
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.1772, 32, 1.99956e+06, 62486.3, 0.594399, 0.4, 0.7
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.0305, 32, 1.9563e+06, 61134.3, 0.607227, 0.7, 0.7
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.1222, 32, 2.00773e+06, 62741.6, 0.614745, 0.9, 0.7
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.1677, 32, 1.91496e+06, 59842.5, 0.576813, 0.001, 0.9
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.3036, 32, 1.82592e+06, 57059.9, 0.576345, 0.01, 0.9
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.3877, 32, 1.9468e+06, 60837.4, 0.576835, 0.1, 0.9
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.4029, 32, 1.9103e+06, 59696.8, 0.594486, 0.4, 0.9
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.1006, 32, 2.0318e+06, 63493.8, 0.607293, 0.7, 0.9
19:43:16, GCP1, trace:traces/wiki_dataset.blis, DeferredLRU-2, 7913, 60.5602, 32, 2.03382e+06, 63557, 0.61477, 0.9, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3528, 1, 2.03802e+06, 2.03802e+06, 0.48526, 0.001, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3571, 1, 1.9716e+06, 1.9716e+06, 0.484259, 0.01, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.052, 1, 1.18231e+06, 1.18231e+06, 0.480241, 0.1, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 61.7666, 1, 307611, 307611, 0.492262, 0.4, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 61.7882, 1, 145661, 145661, 0.454842, 0.7, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 77.6721, 1, 115873, 115873, 0.442133, 0.9, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.4605, 1, 1.95169e+06, 1.95169e+06, 0.483044, 0.001, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.1645, 1, 1.91143e+06, 1.91143e+06, 0.478211, 0.01, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.5178, 1, 1.7185e+06, 1.7185e+06, 0.484888, 0.1, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.8997, 1, 886705, 886705, 0.485954, 0.4, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 62.9409, 1, 492526, 492526, 0.492673, 0.7, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 62.9725, 1, 396999, 396999, 0.499789, 0.9, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.5601, 1, 1.88243e+06, 1.88243e+06, 0.472364, 0.001, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.6767, 1, 1.86233e+06, 1.86233e+06, 0.475682, 0.01, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.1586, 1, 1.81188e+06, 1.81188e+06, 0.478686, 0.1, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.7985, 1, 1.71057e+06, 1.71057e+06, 0.486917, 0.4, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.4487, 1, 1.38961e+06, 1.38961e+06, 0.496877, 0.7, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 61.3916, 1, 1.3194e+06, 1.3194e+06, 0.49613, 0.9, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.2695, 1, 1.97447e+06, 1.97447e+06, 0.449101, 0.001, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3825, 1, 1.95421e+06, 1.95421e+06, 0.454279, 0.01, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.4601, 1, 1.91862e+06, 1.91862e+06, 0.456936, 0.1, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.4215, 1, 1.9364e+06, 1.9364e+06, 0.469837, 0.4, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.0898, 1, 1.84723e+06, 1.84723e+06, 0.471777, 0.7, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3336, 1, 1.65745e+06, 1.65745e+06, 0.470021, 0.9, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.1716, 1, 2.06077e+06, 2.06077e+06, 0.413344, 0.001, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.0038, 1, 2.03321e+06, 2.03321e+06, 0.415508, 0.01, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.4309, 1, 2.00229e+06, 2.00229e+06, 0.413413, 0.1, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3984, 1, 2.05304e+06, 2.05304e+06, 0.430347, 0.4, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3109, 1, 1.90679e+06, 1.90679e+06, 0.451883, 0.7, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3277, 1, 1.74049e+06, 1.74049e+06, 0.469813, 0.9, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.341, 1, 2.10471e+06, 2.10471e+06, 0.385785, 0.001, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.4374, 1, 2.06826e+06, 2.06826e+06, 0.387919, 0.01, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.539, 1, 2.04827e+06, 2.04827e+06, 0.387797, 0.1, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3094, 1, 2.07265e+06, 2.07265e+06, 0.420812, 0.4, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.2185, 1, 1.92632e+06, 1.92632e+06, 0.455002, 0.7, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.5991, 1, 1.7327e+06, 1.7327e+06, 0.45889, 0.9, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.5617, 32, 1.39637e+06, 43636.4, 0.477035, 0.001, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3177, 32, 1.32027e+06, 41258.4, 0.470383, 0.01, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.9996, 32, 875852, 27370.4, 0.47827, 0.1, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 70.7451, 32, 86027.1, 2688.35, 0.474906, 0.4, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 144.478, 32, 34871, 1089.72, 0.458585, 0.7, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 119.68, 32, 41808.6, 1306.52, 0.431228, 0.9, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.1386, 32, 1.4416e+06, 45050, 0.474646, 0.001, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.6707, 32, 1.44593e+06, 45185.5, 0.472003, 0.01, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.1708, 32, 1.33601e+06, 41750.4, 0.480238, 0.1, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 62.5959, 32, 563496, 17609.2, 0.471675, 0.4, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 63.0912, 32, 240701, 7521.9, 0.472951, 0.7, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 68.5538, 32, 206837, 6463.65, 0.490271, 0.9, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.7519, 32, 1.42138e+06, 44418.2, 0.470848, 0.001, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.7428, 32, 1.38588e+06, 43308.6, 0.471288, 0.01, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.6277, 32, 1.41306e+06, 44158.1, 0.478985, 0.1, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.2685, 32, 1.21231e+06, 37884.6, 0.480765, 0.4, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 61.9239, 32, 977478, 30546.2, 0.49163, 0.7, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 61.0269, 32, 794540, 24829.4, 0.488641, 0.9, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3249, 32, 1.46455e+06, 45767.2, 0.458587, 0.001, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.5485, 32, 1.42346e+06, 44483.1, 0.459851, 0.01, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.5529, 32, 1.41443e+06, 44201, 0.45264, 0.1, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3769, 32, 1.36514e+06, 42660.8, 0.461966, 0.4, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.4442, 32, 1.27025e+06, 39695.2, 0.47815, 0.7, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.0952, 32, 1.21414e+06, 37941.7, 0.468789, 0.9, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.431, 32, 1.34882e+06, 42150.8, 0.423446, 0.001, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3606, 32, 1.37106e+06, 42845.5, 0.440349, 0.01, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3856, 32, 1.32463e+06, 41394.6, 0.424048, 0.1, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.2413, 32, 1.30296e+06, 40717.5, 0.438616, 0.4, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.3982, 32, 1.3391e+06, 41846.9, 0.453699, 0.7, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.6922, 32, 1.21233e+06, 37885.4, 0.452884, 0.9, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.203, 32, 1.28874e+06, 40273, 0.420901, 0.001, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.6222, 32, 1.33018e+06, 41568.2, 0.417607, 0.01, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.2878, 32, 1.38235e+06, 43198.5, 0.429359, 0.1, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.7471, 32, 1.34576e+06, 42055.1, 0.432177, 0.4, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.1998, 32, 1.38478e+06, 43274.3, 0.462962, 0.7, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 514683, 60.6662, 32, 1.30657e+06, 40830.2, 0.466516, 0.9, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0698, 1, 5.67673e+06, 5.67673e+06, 0.0340839, 0.001, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1741, 1, 5.60042e+06, 5.60042e+06, 0.0341019, 0.01, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0272, 1, 4.26474e+06, 4.26474e+06, 0.0341946, 0.1, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.2913, 1, 1.59227e+06, 1.59227e+06, 0.0348859, 0.4, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.5141, 1, 925404, 925404, 0.0354101, 0.7, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1442, 1, 814710, 814710, 0.0321868, 0.9, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1004, 1, 5.72376e+06, 5.72376e+06, 0.0339414, 0.001, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1677, 1, 5.68411e+06, 5.68411e+06, 0.0340909, 0.01, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0899, 1, 5.04245e+06, 5.04245e+06, 0.0341018, 0.1, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.2354, 1, 3.02148e+06, 3.02148e+06, 0.0348469, 0.4, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.4828, 1, 2.09977e+06, 2.09977e+06, 0.0343944, 0.7, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0739, 1, 1.88102e+06, 1.88102e+06, 0.0329279, 0.9, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1296, 1, 5.77087e+06, 5.77087e+06, 0.033755, 0.001, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0304, 1, 5.76375e+06, 5.76375e+06, 0.0337448, 0.01, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0662, 1, 5.62712e+06, 5.62712e+06, 0.0338898, 0.1, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0637, 1, 5.16119e+06, 5.16119e+06, 0.0341566, 0.4, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.2222, 1, 4.63285e+06, 4.63285e+06, 0.0333675, 0.7, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0176, 1, 4.38205e+06, 4.38205e+06, 0.0316585, 0.9, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0418, 1, 5.86259e+06, 5.86259e+06, 0.0332784, 0.001, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1487, 1, 5.90204e+06, 5.90204e+06, 0.0332057, 0.01, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1522, 1, 5.86845e+06, 5.86845e+06, 0.0332701, 0.1, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0054, 1, 5.68283e+06, 5.68283e+06, 0.0332425, 0.4, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1712, 1, 5.48435e+06, 5.48435e+06, 0.0313576, 0.7, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1537, 1, 5.13684e+06, 5.13684e+06, 0.028323, 0.9, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1575, 1, 6.00091e+06, 6.00091e+06, 0.0320135, 0.001, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.091, 1, 6.00755e+06, 6.00755e+06, 0.0320151, 0.01, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0984, 1, 5.97353e+06, 5.97353e+06, 0.031875, 0.1, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0277, 1, 5.8473e+06, 5.8473e+06, 0.0310102, 0.4, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0961, 1, 5.59104e+06, 5.59104e+06, 0.0299505, 0.7, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0379, 1, 5.16341e+06, 5.16341e+06, 0.0275269, 0.9, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0254, 1, 6.04744e+06, 6.04744e+06, 0.0306895, 0.001, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0228, 1, 6.08102e+06, 6.08102e+06, 0.0306501, 0.01, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1391, 1, 6.03601e+06, 6.03601e+06, 0.0300784, 0.1, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1472, 1, 5.90218e+06, 5.90218e+06, 0.0298883, 0.4, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1287, 1, 5.6379e+06, 5.6379e+06, 0.0291725, 0.7, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.0786, 1, 5.20984e+06, 5.20984e+06, 0.0273441, 0.9, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.7102, 32, 816658, 25520.6, 0.00730428, 0.001, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.8073, 32, 829585, 25924.5, 0.00759003, 0.01, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.3232, 32, 770881, 24090, 0.0080107, 0.1, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 62.268, 32, 450998, 14093.7, 0.00860646, 0.4, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 61.5773, 32, 295627, 9238.34, 0.010715, 0.7, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 62.5178, 32, 221862, 6933.17, 0.010311, 0.9, 0.001
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.4073, 32, 837193, 26162.3, 0.00758943, 0.001, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 61.0133, 32, 839741, 26241.9, 0.00730967, 0.01, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.7124, 32, 792745, 24773.3, 0.00772822, 0.1, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 61.5299, 32, 638073, 19939.8, 0.00882596, 0.4, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 61.9783, 32, 514603, 16081.3, 0.00986599, 0.7, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 61.0078, 32, 409242, 12788.8, 0.0115766, 0.9, 0.01
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1334, 32, 876713, 27397.3, 0.00741513, 0.001, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.9307, 32, 835850, 26120.3, 0.00724366, 0.01, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.7547, 32, 876908, 27403.4, 0.00769166, 0.1, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.3342, 32, 811018, 25344.3, 0.00862756, 0.4, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.7282, 32, 797625, 24925.8, 0.00982874, 0.7, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1641, 32, 728649, 22770.3, 0.0108493, 0.9, 0.1
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.7251, 32, 794943, 24842, 0.00748424, 0.001, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.683, 32, 953274, 29789.8, 0.00748234, 0.01, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.6369, 32, 833460, 26045.6, 0.00784401, 0.1, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.4469, 32, 832102, 26003.2, 0.00845551, 0.4, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.3518, 32, 842530, 26329.1, 0.00977356, 0.7, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.8603, 32, 826703, 25834.5, 0.0109916, 0.9, 0.4
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.9914, 32, 856283, 26758.9, 0.00738341, 0.001, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.4017, 32, 866759, 27086.2, 0.0071915, 0.01, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.4918, 32, 902464, 28202, 0.00749264, 0.1, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.8574, 32, 859812, 26869.1, 0.0086503, 0.4, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.4584, 32, 855513, 26734.8, 0.00979636, 0.7, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 61.0171, 32, 788732, 24647.9, 0.0108255, 0.9, 0.7
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.866, 32, 831250, 25976.6, 0.00729635, 0.001, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.1506, 32, 871105, 27222, 0.00760673, 0.01, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.2578, 32, 867641, 27113.8, 0.00780498, 0.1, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.975, 32, 818183, 25568.2, 0.00856596, 0.4, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.6947, 32, 821180, 25661.9, 0.00983698, 0.7, 0.9
19:43:16, GCP1, trace:traces/P4.blis, DeferredLRU-2, 5146, 60.4155, 32, 817995, 25562.3, 0.0107712, 0.9, 0.9
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 60.2008, 1, 3.87038e+06, 3.87038e+06, 0.506036, 0.001, 0.001
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 60.0924, 1, 3.72759e+06, 3.72759e+06, 0.505964, 0.01, 0.001
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 60.2809, 1, 3.20168e+06, 3.20168e+06, 0.510035, 0.1, 0.001
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 60.836, 1, 690381, 690381, 0.523282, 0.4, 0.001
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 61.8904, 1, 161577, 161577, 0.512254, 0.7, 0.001
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 63.3714, 1, 110461, 110461, 0.508941, 0.9, 0.001
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 60.144, 1, 3.7244e+06, 3.7244e+06, 0.504234, 0.001, 0.01
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 60.1699, 1, 3.75603e+06, 3.75603e+06, 0.504791, 0.01, 0.01
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 60.1653, 1, 3.52362e+06, 3.52362e+06, 0.50875, 0.1, 0.01
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 60.6733, 1, 2.20855e+06, 2.20855e+06, 0.518669, 0.4, 0.01
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 61.3625, 1, 863719, 863719, 0.532807, 0.7, 0.01
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 61.9128, 1, 533008, 533008, 0.536809, 0.9, 0.01
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 60.2442, 1, 3.41941e+06, 3.41941e+06, 0.489208, 0.001, 0.1
19:43:16, GCP1, trace:traces/P8.blis, DeferredLRU-2, 97754, 60.2493, 1, 3.41913e+06, 3.41913e+06, 0.489447, 0.01, 0.1
